,Date,Open,High,Low,Close,Adj Close,Volume
29,2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.21141052246094,94747600
30,2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.23090362548828,80113600
31,2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.7801513671875,152531200
32,2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,78.9066162109375,93984000
33,2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.09712982177734,100566000
34,2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.32938385009766,129554000
35,2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.70370483398438,222195200
36,2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.24108123779297,230673600
37,2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.35536193847656,198054800
38,2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.69099426269531,320605600
39,2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.6519775390625,426510000
40,2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,72.8573226928711,341397200
41,2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.5434341430664,319475600
42,2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,73.81555938720703,219178400
43,2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.42118835449219,187572800
44,2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.47271728515625,226176800
45,2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,64.89888000488281,286744800
46,2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.572998046875,285290000
47,2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.15670013427734,255598800
48,2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.52465438842773,418474000
49,2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,67.7760009765625,370732000
50,2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.05683135986328,322423600
51,2020-03-17,61.87749862670898,64.40249633789062,59.59999847412109,63.21500015258789,61.653568267822266,324056000
52,2020-03-18,59.942501068115234,62.5,59.27999877929688,61.66749954223633,60.1442985534668,300233600
53,2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,59.68345642089844,271857200
54,2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,55.89442825317383,401693200
55,2020-03-23,57.02000045776367,57.125,53.15250015258789,56.09249877929688,54.70699691772461,336752800
56,2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.195499420166016,287531200
57,2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,59.863895416259766,303602000
58,2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.01411056518555,252087200
59,2020-03-27,63.1875,63.96749877929688,61.76250076293945,61.935001373291016,60.405181884765625,204216800
60,2020-03-30,62.685001373291016,63.880001068115234,62.34999847412109,63.70249938964844,62.129024505615234,167976400
61,2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.00223922729492,197002000
62,2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,58.739864349365234,176218400
63,2020-04-02,60.084999084472656,61.28749847412109,59.22499847412109,61.23249816894531,59.72003555297852,165934000
64,2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,58.861778259277344,129880000
65,2020-04-06,62.72499847412109,65.77749633789062,62.345001220703125,65.61750030517578,63.9967155456543,201820400
66,2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.2554931640625,202887200
67,2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,64.87448120117188,168895200
68,2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.3426513671875,161834800
69,2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.6251449584961,131022800
70,2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,69.98994445800781,194994800
71,2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.35112762451172,131154400
72,2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,69.90219116210938,157125200
73,2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,68.95368194580078,215250000
74,2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.52243041992188,130015200
75,2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.43529510498047,180991600
76,2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.320068359375,116862400
77,2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.05915832519531,124814400
78,2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,68.99513244628906,126161200
79,2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.04389953613281,117087600
80,2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,67.92475128173828,112004800
81,2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.15574645996094,137280800
82,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,71.63575744628906,183064000
83,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.48247528076172,240616800
84,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.47972869873047,133568000
85,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.55253601074219,147751200
86,2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.30109405517578,142333600
87,2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.05937194824219,115215200
88,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.8221206665039,133838400
89,2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.01520538330078,145946400
90,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.13506317138672,162301200
91,2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.21580505371094,200622400
92,2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.67787170410156,158929200
93,2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.23045349121094,166348400
94,2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.00298309326172,135178400
95,2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55802154541016,101729600
96,2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04692077636719,111504800
97,2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46504974365234,102688800
98,2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96381378173828,81803200
99,2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.43571472167969,125522000
100,2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.77311706542969,112945200
101,2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.80733489990234,133560800
102,2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.7315444946289,153532400
103,2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.6874771118164,80791200
104,2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.05175018310547,87642800
105,2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.48694610595703,104491200
106,2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.8023910522461,87560400
107,2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.0467529296875,137250400
108,2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.52597045898438,95654400
109,2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.10035705566406,147712400
110,2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.2640609741211,166651600
111,2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.12248992919922,201662400
112,2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.83149719238281,200146000
113,2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.85588836669922,138808800
114,2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.07823944091797,165428800
115,2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.95845794677734,114406400
116,2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.9926986694336,96820400
117,2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.50126647949219,264476000
118,2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.73831176757812,135445200
119,2020-06-23,91.0,93.09500122070312,90.56749725341795,91.63249969482422,89.61107635498047,212155600
120,2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,88.02925872802734,192623200
121,2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,89.1978759765625,137522400
122,2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,86.45722961425781,205256800
123,2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.44975280761719,130646000
124,2020-06-30,90.0199966430664,91.49500274658205,90.0,91.1999969482422,89.18809509277344,140223200
125,2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.01940155029297,110737200
126,2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.01940155029297,114041600
127,2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.40068817138672,118655600
128,2020-07-07,93.85250091552734,94.65499877929688,93.05750274658205,93.17250061035156,91.1170883178711,112424400
129,2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.23922729492188,117092000
130,2020-07-09,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,93.6401824951172,125642800
131,2020-07-10,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,93.80399322509766,90257200
132,2020-07-13,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,93.37125396728516,191649200
133,2020-07-14,94.83999633789062,97.25499725341795,93.87750244140624,97.05750274658205,94.91638946533205,170989200
134,2020-07-15,98.98999786376952,99.24749755859376,96.48999786376952,97.7249984741211,95.56917572021484,153198000
135,2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.39319610595705,110577600
136,2020-07-17,96.9875030517578,97.14749908447266,95.83999633789062,96.32749938964844,94.20247650146484,92186800
137,2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894533,96.1877212524414,90318000
138,2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.8601531982422,103433200
139,2020-07-22,96.69249725341795,97.9749984741211,96.60250091552734,97.27249908447266,95.12664794921876,89001600
140,2020-07-23,96.99749755859376,97.07749938964844,92.01000213623048,92.84500122070312,90.79682159423828,197004400
141,2020-07-24,90.9875030517578,92.97000122070312,89.1449966430664,92.61499786376952,90.5718765258789,185438800
142,2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859376,92.71846771240234,121214000
143,2020-07-28,94.36750030517578,94.5500030517578,93.24749755859376,93.25250244140624,91.1953353881836,103625600
144,2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.9434051513672,90329200
145,2020-07-30,94.1875,96.29750061035156,93.76750183105467,96.19000244140624,94.06803131103516,158130000
146,2020-07-31,102.88500213623048,106.41500091552734,100.8249969482422,106.26000213623048,103.91588592529295,374336800
147,2020-08-03,108.1999969482422,111.6374969482422,107.89250183105467,108.9375,106.53433227539062,308151200
148,2020-08-04,109.13249969482422,110.79000091552734,108.3874969482422,109.66500091552734,107.24577331542967,173071600
149,2020-08-05,109.37750244140624,110.39250183105467,108.89749908447266,110.0625,107.63449096679688,121776800
150,2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.38978576660156,202428800
151,2020-08-07,113.20500183105467,113.6750030517578,110.2925033569336,111.1125030517578,108.85723876953124,198045600
152,2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.4394760131836,212403600
153,2020-08-11,111.97000122070312,112.48249816894533,109.10749816894533,109.375,107.15502166748048,187902400
154,2020-08-12,110.49749755859376,113.2750015258789,110.29750061035156,113.01000213623048,110.71623229980467,165598000
155,2020-08-13,114.43000030517578,116.0425033569336,113.92749786376952,115.01000213623048,112.67564392089844,210082000
156,2020-08-14,114.83000183105467,115.0,113.04499816894533,114.90750122070312,112.57523345947266,165565200
157,2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894533,112.28131103515624,119561600
158,2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,113.21693420410156,105633600
159,2020-08-19,115.98249816894533,117.1624984741211,115.61000061035156,115.7074966430664,113.35897827148438,145538000
160,2020-08-20,115.75,118.39250183105467,115.73249816894533,118.2750015258789,115.87435913085938,126907200
161,2020-08-21,119.2624969482422,124.86750030517578,119.25,124.37000274658205,121.8456802368164,338054800
162,2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894533,123.30297088623048,345937600
163,2020-08-25,124.69750213623048,125.18000030517578,123.05249786376952,124.8249969482422,122.29141998291016,211495600
164,2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.95446014404295,163022400
165,2020-08-27,127.14250183105467,127.48500061035156,123.8324966430664,125.01000213623048,122.4726791381836,155552400
166,2020-08-28,126.0124969482422,126.44249725341795,124.57749938964844,124.80750274658205,122.27428436279295,187630000
167,2020-08-31,127.58000183105467,131.0,126.0,129.0399932861328,126.42086791992188,225702700
168,2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.45654296875,151948100
169,2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.73297119140625,200119000
170,2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341795,118.42650604248048,257599600
171,2020-09-04,120.06999969482422,123.6999969482422,110.88999938964844,120.95999908447266,118.5048828125,332607200
172,2020-09-08,113.9499969482422,118.98999786376952,112.68000030517578,112.81999969482422,110.53008270263672,231366600
173,2020-09-09,117.26000213623048,119.13999938964844,115.26000213623048,117.31999969482422,114.93875885009766,176940500
174,2020-09-10,120.36000061035156,120.5,112.5,113.48999786376952,111.1865005493164,182274400
175,2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.72675323486328,180860300
176,2020-09-14,114.72000122070312,115.93000030517578,112.8000030517578,115.36000061035156,113.0185317993164,140150100
177,2020-09-15,118.33000183105467,118.83000183105467,113.61000061035156,115.54000091552734,113.19489288330078,184642000
178,2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341795,109.8541030883789,154679000
179,2020-09-17,109.72000122070312,112.1999969482422,108.70999908447266,110.33999633789062,108.10041046142578,178011000
180,2020-09-18,110.4000015258789,110.87999725341795,106.08999633789062,106.83999633789062,104.67146301269533,287104900
181,2020-09-21,104.54000091552734,110.19000244140624,103.0999984741211,110.08000183105467,107.84571075439452,195713800
182,2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859376,109.54058837890624,183055400
183,2020-09-23,111.62000274658205,112.11000061035156,106.7699966430664,107.12000274658205,104.94579315185548,150718700
184,2020-09-24,105.16999816894533,110.25,105.0,108.22000122070312,106.0234603881836,167743300
185,2020-09-25,108.43000030517578,112.44000244140624,107.66999816894533,112.27999877929688,110.00104522705078,149981400
186,2020-09-28,115.01000213623048,115.31999969482422,112.77999877929688,114.95999908447266,112.62665557861328,137672400
187,2020-09-29,114.5500030517578,115.30999755859376,113.56999969482422,114.08999633789062,111.77430725097656,99382200
188,2020-09-30,113.79000091552734,117.26000213623048,113.62000274658205,115.80999755859376,113.45940399169922,142675200
189,2020-10-01,117.63999938964844,117.72000122070312,115.83000183105467,116.79000091552734,114.41952514648438,116120400
190,2020-10-02,112.88999938964844,115.37000274658205,112.22000122070312,113.0199966430664,110.72602081298828,144712000
191,2020-10-05,113.91000366210938,116.6500015258789,113.5500030517578,116.5,114.13541412353516,106243800
192,2020-10-06,115.6999969482422,116.12000274658205,112.25,113.16000366210938,110.8631820678711,161498200
193,2020-10-07,114.62000274658205,115.5500030517578,114.12999725341795,115.08000183105467,112.74423217773438,96849000
194,2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.6364517211914,83477200
195,2020-10-09,115.27999877929688,117.0,114.91999816894533,116.97000122070312,114.59586334228516,100506900
196,2020-10-12,120.05999755859376,125.18000030517578,119.27999877929688,124.4000015258789,121.87505340576172,240226800
197,2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.6420440673828,262330500
198,2020-10-14,121.0,123.02999877929688,119.62000274658205,121.19000244140624,118.73020935058594,150712000
199,2020-10-15,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,118.25995635986328,112559200
200,2020-10-16,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,116.604248046875,115393800
201,2020-10-19,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,113.6259536743164,120639300
202,2020-10-20,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,115.12490844726562,124423700
203,2020-10-21,116.66999816894533,118.70999908447266,116.4499969482422,116.87000274658205,114.49789428710938,89946000
204,2020-10-22,117.4499969482422,118.04000091552734,114.58999633789062,115.75,113.400634765625,101988000
205,2020-10-23,116.38999938964844,116.5500030517578,114.27999877929688,115.04000091552734,112.70503997802734,82572600
206,2020-10-26,114.01000213623048,116.5500030517578,112.87999725341795,115.0500030517578,112.71483612060548,111850700
207,2020-10-27,115.48999786376952,117.27999877929688,114.54000091552734,116.5999984741211,114.23336029052734,92276800
208,2020-10-28,115.0500030517578,115.43000030517578,111.0999984741211,111.1999969482422,108.9429702758789,143937800
209,2020-10-29,112.37000274658205,116.93000030517578,112.1999969482422,115.31999969482422,112.9793472290039,146129200
210,2020-10-30,111.05999755859376,111.98999786376952,107.72000122070312,108.86000061035156,106.65048217773438,190272600
211,2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.56229400634766,122866900
212,2020-11-03,109.66000366210938,111.48999786376952,108.7300033569336,110.44000244140624,108.19839477539062,107624400
213,2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.9499969482422,112.61685943603516,138235500
214,2020-11-05,117.9499969482422,119.62000274658205,116.87000274658205,119.02999877929688,116.61404418945312,126387100
215,2020-11-06,118.31999969482422,119.1999969482422,116.12999725341795,118.69000244140624,116.4815673828125,114457900
216,2020-11-09,120.5,121.98999786376952,116.0500030517578,116.31999969482422,114.1556625366211,154515300
217,2020-11-10,115.5500030517578,117.58999633789062,114.12999725341795,115.97000122070312,113.81217956542967,138023400
218,2020-11-11,117.19000244140624,119.62999725341795,116.44000244140624,119.48999786376952,117.26667022705078,112295000
219,2020-11-12,119.62000274658205,120.52999877929688,118.56999969482422,119.20999908447266,116.99190521240234,103162300
220,2020-11-13,119.44000244140624,119.66999816894533,117.87000274658205,119.26000213623048,117.04096221923828,81581900
221,2020-11-16,118.91999816894533,120.98999786376952,118.1500015258789,120.3000030517578,118.06160736083984,91183000
222,2020-11-17,119.5500030517578,120.66999816894533,118.95999908447266,119.38999938964844,117.16852569580078,74271000
223,2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.83384704589844,76322100
224,2020-11-19,117.58999633789062,119.05999755859376,116.80999755859376,118.63999938964844,116.4324951171875,74113000
225,2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,115.15668487548828,73604300
226,2020-11-23,117.18000030517578,117.62000274658205,113.75,113.8499984741211,111.73162078857422,127959300
227,2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894533,113.0270538330078,113874200
228,2020-11-25,115.5500030517578,116.75,115.16999816894533,116.02999877929688,113.87105560302734,76499200
229,2020-11-27,116.56999969482422,117.48999786376952,116.22000122070312,116.58999633789062,114.42063903808594,46691300
230,2020-11-30,116.97000122070312,120.97000122070312,116.80999755859376,119.0500030517578,116.83488464355467,169410200
231,2020-12-01,121.01000213623048,123.47000122070312,120.01000213623048,122.72000122070312,120.43657684326172,127728200
232,2020-12-02,122.0199966430664,123.37000274658205,120.88999938964844,123.08000183105467,120.78987884521484,89004200
233,2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140624,120.65248107910156,78967600
234,2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.97532653808594,78260400
235,2020-12-07,122.30999755859376,124.56999969482422,122.25,123.75,121.44742584228516,86712000
236,2020-12-08,124.37000274658205,124.9800033569336,123.08999633789062,124.37999725341795,122.06568908691406,82225500
237,2020-12-09,124.52999877929688,125.9499969482422,121.0,121.77999877929688,119.51406860351562,115089200
238,2020-12-10,120.5,123.87000274658205,120.1500015258789,123.23999786376952,120.9468994140625,81312200
239,2020-12-11,122.43000030517578,122.76000213623048,120.5500030517578,122.41000366210938,120.13235473632812,86939800
240,2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.51406860351562,79184500
241,2020-12-15,124.33999633789062,127.9000015258789,124.12999725341795,127.87999725341795,125.50057220458984,157243700
242,2020-12-16,127.41000366210938,128.3699951171875,126.55999755859376,127.80999755859376,125.43186950683594,98208600
243,2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,126.30531311035156,94359800
244,2020-12-18,128.9600067138672,129.10000610351562,126.12000274658205,126.66000366210938,124.3032684326172,192541500
245,2020-12-21,125.0199966430664,128.30999755859375,123.4499969482422,128.22999572753906,125.84404754638672,121251600
246,2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.42616271972656,168904800
247,2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.52328491210938,88223700
248,2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.51446533203125,54930100
249,2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,134.14663696289062,124486200
250,2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.36050415039062,121047300
251,2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,131.23193359375,96452100
252,2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,130.22105407714844,99116600
